,uniq.Subject,QueryID,n,mean.Perc.Ident,sd.Perc.Ident,uniq.Subject.Type,genus,notes
1061,Filobasidium_floriforme|AF190007|SH2525150.08FU|refs_singleton|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_floriforme----Filobasidium_magnum|AF190008|SH2525085.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_magnum----Filobasidium_oeirense|AF444349|SH2076848.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_oeirense----Fungi_sp|KX514732|SH1557484.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp----Filobasidium_sp|EF159187|SH1631612.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_sp----Fungi_sp|KX516051|SH1505842.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp----Fungi_sp|KX515071|SH1557463.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,ASV750,7,99.42428571,0.393287729,Fungi,NA,
1062,Tilletiopsis_washingtonensis|AB025686|SH1541583.08FU|refs|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__Entylomatales_fam_Incertae_sedis;g__Tilletiopsis;s__Tilletiopsis_washingtonensis,ASV751,1,97.235,NA,Fungi,NA,
1063,Mycosphaerellaceae_sp|EU514279|SH1577476.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__Mycosphaerellaceae_sp,ASV754,1,100,NA,Fungi,NA,
1064,Mycosphaerella_punctiformis|AY490763|SH2337135.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_punctiformis,ASV899,1,98.718,NA,Fungi,NA,
1065,Pleosporales_sp|KF212238|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV756,1,97.748,NA,Fungi,NA,
1066,Bensingtonia_sp|AF444671|SH1631898.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Kondoaceae;g__Bensingtonia;s__Bensingtonia_sp,ASV757,1,88.991,NA,Fungi,NA,
1067,Stereum_complicatum|MF161283|SH1575990.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Stereum;s__Stereum_complicatum,ASV759,1,100,NA,Fungi,NA,
1068,Aureobasidium_namibiae|KT693730|SH2149997.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_namibiae,ASV76,1,98.655,NA,Fungi,NA,
1069,Golubevia_pallescens|DQ317636|SH1539624.08FU|refs|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Golubeviales;f__Golubeviaceae;g__Golubevia;s__Golubevia_pallescens,ASV760,1,87.029,NA,Fungi,NA,
1070,Pleosporales_sp|KT269723|SH1576177.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV761,1,99.01,NA,Fungi,NA,
1071,Ascomycota_sp|KC005671|SH1525448.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,ASV762,1,99.588,NA,Fungi,NA,
1072,Acremonium_furcatum|AY378154|SH1836220.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_furcatum,ASV763,1,97.753,NA,Fungi,NA,
1073,Ceratobasidiaceae_sp|KC709579|SH1609926.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp,ASV907,1,96.183,NA,Fungi,NA,
1074,Vishniacozyma_carnescens|KF036588|SH1528208.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_carnescens,ASV77,1,96.386,NA,Fungi,NA,
1075,Leptospora_sp|KX655559|SH1595859.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__Leptospora_sp,ASV770,1,98.76,NA,Fungi,NA,
1076,Sphaerulina_rhabdoclinis|KF251631|SH2337851.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_rhabdoclinis,ASV771,1,97.436,NA,Fungi,NA,
1077,Septoria_cretae|KF251233|SH1645385.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Septoria;s__Septoria_cretae,ASV772,1,97.101,NA,Fungi,NA,
1078,Septoriella_hirta|KR873249|SH1525107.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Septoriella;s__Septoriella_hirta,ASV815,1,94.248,NA,Fungi,NA,
1079,Pleosporaceae_sp|KY986699|SH1526419.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__unidentified;s__Pleosporaceae_sp,ASV774,1,98.618,NA,Fungi,NA,
1080,Sphaerulina_rhabdoclinis|KF251631|SH2337851.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_rhabdoclinis,ASV775,1,97.436,NA,Fungi,NA,
1081,AY129726.1----AY129727.1----AY129728.1,ASV919,3,96,0,Plant,Panicum,
1082,Leptospora_rubella|KX463048|SH1595854.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__Leptospora_rubella,ASV777,1,99.556,NA,Fungi,NA,
1083,Psilocybe_sp|GU942331|SH1516055.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Psilocybe;s__Psilocybe_sp,ASV820,1,98.667,NA,Fungi,NA,
1084,Cryptococcus_sp|KX067803|SH1648404.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus;s__Cryptococcus_sp,ASV779,1,92.523,NA,Fungi,NA,
1085,Hannaella_oryzae|JQ754042|SH1522796.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_oryzae,ASV78,1,98.817,NA,Fungi,NA,
1086,Xenosonderhenia_syzygii|JX069872|SH1837679.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Xenosonderhenia;s__Xenosonderhenia_syzygii,ASV925,1,93.035,NA,Fungi,NA,
1087,Rhodosporidiobolus_fluvialis|AY015432|SH1558735.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodosporidiobolus;s__Rhodosporidiobolus_fluvialis,ASV781,1,98.901,NA,Fungi,NA,
1088,Trichomeriaceae_sp|KX348466|SH1597936.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__unidentified;s__Trichomeriaceae_sp,ASV927,1,98.182,NA,Fungi,NA,
1089,Hannaella_sinensis|AF444468|SH1522794.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_sinensis,ASV93,1,98.54,NA,Fungi,NA,
1090,Trichaptum_biforme|MH019823|SH1539680.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetales_fam_Incertae_sedis;g__Trichaptum;s__Trichaptum_biforme,ASV784,1,100,NA,Fungi,NA,
1091,Ustilentyloma_fluitans|KC994460|SH1522771.08FU|reps|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Ustilentylomataceae;g__Ustilentyloma;s__Ustilentyloma_fluitans,ASV932,1,89.956,NA,Fungi,NA,
1092,Phaeococcomyces_sp|KX147589|SH1573482.08FU|reps|k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__Phaeococcomyces_sp,ASV787,1,92.13,NA,Fungi,NA,
1093,Dothideomycetes_sp|KX908799|SH1521424.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp,ASV934,1,96.791,NA,Fungi,NA,
1094,Dissoconium_aciculare|AF173308|SH1718969.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Dissoconium;s__Dissoconium_aciculare,ASV790,1,97.748,NA,Fungi,NA,
1095,Hansfordia_pulvinata|KF986550|SH1515988.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Hansfordia;s__Hansfordia_pulvinata,ASV791,1,99.502,NA,Fungi,NA,
1096,Ramularia_pratensis|KC867794|SH1577475.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_pratensis,ASV793,1,99.468,NA,Fungi,NA,
1097,Pleosporales_sp|JX043150|SH1643337.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV939,1,99.038,NA,Fungi,NA,
1098,Septoria_cretae|KF251233|SH1645385.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Septoria;s__Septoria_cretae,ASV795,1,94.836,NA,Fungi,NA,
1099,Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica,ASV796,1,98.387,NA,Fungi,NA,
1100,Fonsecazyma_mujuensis|KF036595|SH1516847.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleraceae;g__Fonsecazyma;s__Fonsecazyma_mujuensis,ASV797,1,99.296,NA,Fungi,NA,
1101,Sordariomycetes_sp|KY031665|SH1529401.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__Sordariomycetes_sp,ASV942,1,98.802,NA,Fungi,NA,
1102,Alternaria_betae-kenyensis|KP124419|SH2180558.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_betae-kenyensis----Alternaria_iridiaustralis|KP124435|SH2180524.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_iridiaustralis,ASV8,2,99.502,0,Fungi,NA,
1103,Hannaella_coprosmae|AF314985|SH1522800.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_coprosmae,ASV80,1,100,NA,Fungi,NA,
1104,Vishniacozyma_dimennae|EU852364|SH1544135.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae,ASV800,1,97.419,NA,Fungi,NA,
1105,Strelitziana_africana|GQ850386|SH1613988.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Strelitziana;s__Strelitziana_africana,ASV801,1,100,NA,Fungi,NA,
1106,Mycosphaerella_punctiformis|AY490763|SH2337135.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_punctiformis,ASV802,1,98.667,NA,Fungi,NA,
1107,Pleosporales_sp|KX515960|SH1554301.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV95,1,97.949,NA,Fungi,NA,
1108,Lophiostomataceae_sp|GU827614|SH1559713.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__unidentified;s__Lophiostomataceae_sp,ASV950,1,99.441,NA,Fungi,NA,
1109,Pleosporales_sp|HQ631052|SH1646222.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV805,1,87.192,NA,Fungi,NA,
1110,Clonostachys_miodochialis|AF210674|SH1522827.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_miodochialis,ASV806,1,99.462,NA,Fungi,NA,
1111,Curvularia_trifolii|MH636860|SH1526408.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_trifolii,ASV807,1,99.55,NA,Fungi,NA,
1112,Helotiaceae_sp|KC785565|SH1648794.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__unidentified;s__Helotiaceae_sp,ASV808,1,98.515,NA,Fungi,NA,
1113,Pleosporaceae_sp|JN712471|SH1575706.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__unidentified;s__Pleosporaceae_sp,ASV955,1,99.624,NA,Fungi,NA,
1114,Cladosporium_grevilleae|JF770450|SH2320233.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_grevilleae,ASV810,1,99.507,NA,Fungi,NA,
1115,Bipolaris_melinidis|KJ650604|SH1526443.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_melinidis,ASV811,1,96.567,NA,Fungi,NA,
1116,Sarocladium_subulatum|HG965031|SH1541926.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_subulatum,ASV961,1,99.512,NA,Fungi,NA,
1117,Erythrobasidium_sp|KT328821|SH1650618.08FU|reps|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Erythrobasidium;s__Erythrobasidium_sp,ASV962,1,96.532,NA,Fungi,NA,
1118,Stagonosporopsis_dorenboschii|GU237862|SH2232060.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_dorenboschii,ASV865,1,99.435,NA,Fungi,NA,
1119,Phoma_sp|KY484798|SH1548038.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Phoma;s__Phoma_sp,ASV964,1,88.584,NA,Fungi,NA,
1120,Fungi_sp|FN428908|SH1522792.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,ASV818,1,98.113,NA,Fungi,NA,
1121,Saitozyma_paraflava|AY395800|SH1565597.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_paraflava,ASV819,1,96.689,NA,Fungi,NA,
1122,Leptospora_sp|KX515521|SH1595852.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__Leptospora_sp,ASV870,1,98.661,NA,Fungi,NA,
1123,Pleosporales_sp|HQ631052|SH1646222.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV871,1,99.492,NA,Fungi,NA,
1124,Psilocybe_sp|GU942331|SH1516055.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Psilocybe;s__Psilocybe_sp,ASV822,1,99.556,NA,Fungi,NA,
1125,Taphrina_carpini|AY239215|SH1519934.08FU|refs|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_carpini,ASV825,1,97.183,NA,Fungi,NA,
1126,Taphrina_sp|JF495183|SH1519950.08FU|reps|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_sp,ASV826,1,98.077,NA,Fungi,NA,
1127,Leucosporidium_sp|AB520441|SH1651383.08FU|reps|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_sp,ASV827,1,100,NA,Fungi,NA,
1128,Pleosporales_sp|KX515758|SH1560801.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV828,1,100,NA,Fungi,NA,
1129,Cyphellophora_vermispora|GU225947|SH1826275.08FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_vermispora----Cyphellophora_fusarioides|KC455239|SH1636088.08FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_fusarioides,ASV829,2,97.4015,0.5734636,Fungi,NA,
1130,Septoriella_hirta|KR873249|SH1525107.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Septoriella;s__Septoriella_hirta,ASV83,1,96.018,NA,Fungi,NA,
1131,Symmetrospora_vermiculata|AB030335|SH1797858.08FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_vermiculata,ASV830,1,98.438,NA,Fungi,NA,
1132,Ascomycota_sp|FJ917557|SH1613987.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,ASV832,1,88.596,NA,Fungi,NA,
1133,Heterophoma_sylvatica|GU237907|SH1712313.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Heterophoma;s__Heterophoma_sylvatica,ASV833,1,100,NA,Fungi,NA,
1134,Pleosporales_sp|LC194494|SH1527341.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV981,1,99.444,NA,Fungi,NA,
1135,Ascomycota_sp|KX274240|SH1506452.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,ASV982,1,98.148,NA,Fungi,NA,
1136,Curvularia_lunata|KR815445|SH1548919.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_lunata,ASV836,1,97.189,NA,Fungi,NA,
1137,Trichomeriaceae_sp|KX348466|SH1597936.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__unidentified;s__Trichomeriaceae_sp,ASV837,1,93.091,NA,Fungi,NA,
1138,Dothideomycetes_sp|AB847026|SH1554123.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp,ASV841,1,98.324,NA,Fungi,NA,
1139,Didymocyrtis_cladoniicola|KX516501|SH1646329.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Didymocyrtis;s__Didymocyrtis_cladoniicola,ASV843,1,93.694,NA,Fungi,NA,
1140,Fungi_sp|JX374549|SH1511105.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,ASV844,1,100,NA,Fungi,NA,
1141,Filobasidium_sp|EU266556|SH2076881.08FU|refs_singleton|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_sp,ASV845,1,98.907,NA,Fungi,NA,
1142,Fungi_sp|MH019936|SH1523077.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,ASV99,1,100,NA,Fungi,NA,
1143,AY129726.1----AY129727.1----AY129728.1,ASV847,3,96.727,0,Plant,Panicum,
1144,Symmetrospora_gracilis|AF444578|SH1613474.08FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_gracilis,ASV848,1,100,NA,Fungi,NA,
1145,Pleosporales_sp|KT269962|SH1576187.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV947,1,88.018,NA,Fungi,NA,
1146,Pleosporales_sp|HQ631048|SH1524279.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV851,1,99.505,NA,Fungi,NA,
1147,Meira_argovae|JX682694|SH1649631.08FU|reps|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Exobasidiales;f__Brachybasidiaceae;g__Meira;s__Meira_argovae,ASV852,1,97.938,NA,Fungi,NA,
1148,Bulleribasidium_foliicola|GQ438842|SH1515723.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Bulleribasidium;s__Bulleribasidium_foliicola,ASV854,1,98.361,NA,Fungi,NA,
1149,Bjerkandera_sp|U65616|SH1515053.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Bjerkandera;s__Bjerkandera_sp,ASV998,1,100,NA,Fungi,NA,
1150,Phaeosphaeriaceae_sp|JX366911|SH1567627.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp,ASV856,1,98.256,NA,Fungi,NA,
1151,Tremellales_sp|KJ156987|SH1522000.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__Tremellales_sp,ASV857,1,98.37,NA,Fungi,NA,
1152,Peniophora_nuda|KT823791|SH1646404.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_nuda,ASV858,1,97.872,NA,Fungi,NA,
1153,Sporobolomyces_roseus|AY015438|SH1575126.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_roseus,ASV859,1,99.448,NA,Fungi,NA,
1154,Moesziomyces_aphidis|AF294699|SH1509407.08FU|refs|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Moesziomyces;s__Moesziomyces_aphidis,ASV86,1,100,NA,Fungi,NA,
1155,Fungi_sp|MH019936|SH1523077.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,ASV861,1,100,NA,Fungi,NA,
1156,Mycosphaerella_punctiformis|AY490763|SH2337135.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_punctiformis,ASV862,1,98.077,NA,Fungi,NA,
1157,Stagonosporopsis_sp|GU237791|SH2232237.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_sp----Stagonosporopsis_lupini|GU237724|SH1920772.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_lupini,ASV910,2,99.435,0,Fungi,NA,
1158,Phaeosphaeriaceae_sp|KT326692|SH1525159.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp,ASV911,1,100,NA,Fungi,NA,
1159,Ascomycota_sp|KX274240|SH1506452.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,ASV866,1,98.466,NA,Fungi,NA,
1160,Neoascochyta_exitialis|KT389515|SH1547066.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Neoascochyta;s__Neoascochyta_exitialis,ASV869,1,100,NA,Fungi,NA,
1161,AY129726.1----AY129727.1----AY129728.1,ASV917,3,93.116,0,Plant,Panicum,
1162,Pleosporales_sp|JX496104|SH1525454.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp,ASV935,1,98.77,NA,Fungi,NA,
1163,Stagonospora_pseudovitensis|KF251261|SH1525087.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora;s__Stagonospora_pseudovitensis,ASV92,1,98.198,NA,Fungi,NA,
1164,Ascomycota_sp|JQ070457|SH1648801.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,ASV873,1,99.5,NA,Fungi,NA,
1165,Periconia_macrospinosa|HQ607981|SH1573200.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_macrospinosa,ASV874,1,100,NA,Fungi,NA,
